39;0.11866886;0.40030133;0.20320766;0.01944804;0.30104661;0.5228568 
40;0.21239514;0.45156212;0.69749105;0.13321777;0.57582262;0.29923083
41;0.23349325;0.2731698 ;0.18999958;0.05394265;0.69787431;0.6273701 
42;0.4540902 ;0.69856925;0.14647314;0.67822845;0.86645334;0.89352447
43;0.97892835;0.90063596;0.25080225;0.30386514;0.36361387;0.60638421
44;0.27019681;0.82868268;0.54845965;0.49571138;0.41162968;0.33046933
45;0.35746181;0.75390287;0.90244394;0.15788224;0.31351663;0.91927472
46;0.44457013;0.77723142;0.64221438;0.17096991;0.90596474;0.6302764 
47;0.91965228;0.38882993;0.70234199;0.87410124;0.86414205;0.46157368
48;0.75994709;0.59376324;0.71225339;0.25277523;0.08286675;0.02622132
49;0.65067867;0.74944112;0.01906121;0.14233157;0.53795434;0.67880583
50;0.08656671;0.15476739;0.43468311;0.34227663;0.75840352;0.24281722
51;0.06731045;0.48082254;0.56770834;0.42550531;0.83462255;0.41551567
52;0.09880477;0.6039002 ;0.21290508;0.9711867 ;0.15997252;0.40743107
53;0.18615395;0.18943184;0.14857707;0.36291911;0.66015117;0.64101906
54;0.70718704;0.65756682;0.09211628;0.43935687;0.64826414;0.58762952
55;0.88776106;0.62420207;0.49838138;0.54458369;0.33927429;0.52999989
56;0.48365267;0.61021489;0.96042676;0.50680588;0.72137857;0.70446648
57;0.49070403;0.33185559;0.48663698;0.29197375;0.57218077;0.8730597 
58;0.22013038;0.9102382 ;0.79231822;0.02621631;0.81687731;0.41328385
59;0.17084365;0.37696275;0.61365037;0.90312415;0.50701379;0.4650616 
60;0.71494396;0.1334497 ;0.90769252;0.41484502;0.49385437;0.12557111
61;0.37008995;0.13639022;0.13263868;0.93990841;0.0714487 ;0.30634686
62;0.43855966;0.70391783;0.32322928;0.9426325 ;0.50912448;0.95014852
63;0.9494968 ;0.23549216;0.10993927;0.17094458;0.61860779;0.50591297
64;0.5214421 ;0.34685194;0.48559599;0.62696453;0.80722658;0.99382361
65;0.49887895;0.75117742;0.07079988;0.20774137;0.68851605;0.88226618
66;0.06275771;0.98561287;0.53733537;0.18792619;0.12930036;0.67045503
67;0.12049163;0.79172981;0.28832526;0.99481834;0.87907998;0.95863222
68;0.86511142;0.83184312;0.36757478;0.61564281;0.10625345;0.80283266
69;0.77919333;0.05857511;0.0045345 ;0.95406487;0.40427359;0.0652529 
70;0.14107753;0.56190379;0.787396  ;0.27869802;0.84110785;0.10970678
71;0.61288923;0.83544066;0.63117043;0.84034002;0.76461726;0.29045177
72;0.23256856;0.8192797 ;0.93408204;0.00280168;0.89710664;0.84619514
73;0.61365445;0.22816108;0.22176616;0.44680324;0.70475908;0.54764502
74;7.40710825e-02;9.74235781e-01;5.39382272e-02;3.35077548e-05;8.00072675e-01;7.63913926e-01
75;0.05953143;0.21041331;0.88792721;0.96663096;0.75944606;0.71367998
76;0.02554948;0.35238129;0.37995501;0.72720153;0.56699216;0.47076822
77;0.51291927;0.16329331;0.95333958;0.71104001;0.8631997 ;0.13318192
78;0.64084896;0.86837528;0.93283833;0.33217998;0.60706249;0.36437642
79;0.32443065;0.69070011;0.05831254;0.36136601;0.95100334;0.46090593
80;0.0686671 ;0.47479517;0.0756613 ;0.67755191;0.73334581;0.73243336
81;0.17280369;0.8472809 ;0.21725702;0.20315468;0.7984845 ;0.06481831
82;0.34820108;0.64147007;0.86844338;0.74907786;0.83628175;0.24528077
83;0.87094553;0.91324272;0.39275316;0.00156862;0.46525475;0.27876761
84;0.11425318;0.73628413;0.11273493;0.23520037;0.60796791;0.22714253
85;0.49985419;0.79558229;0.69023834;0.51970708;0.36407879;0.46226159
86;0.34597479;0.61180375;0.69971227;0.70786636;0.34807751;0.42593458
87;0.93314541;0.64114627;0.2874686 ;0.98375451;0.95151552;0.68344568
88;0.19250026;0.65594237;0.39506485;0.77888869;0.10048097;0.66213869
89;0.04055906;0.74958382;0.41904028;0.32973525;0.04646805;0.16578401
90;0.13074007;0.46346614;0.48211666;0.79818203;0.34476857;0.75261802
91;0.43409865;0.48853479;0.54012972;0.94166448;0.35223581;0.64321207
92;0.59533166;0.24550541;0.10255007;0.12275651;0.83362506;0.19988207
93;0.76945087;0.83499145;0.90208721;0.54381584;0.43501397;0.58240722
94;0.72957582;0.36207742;0.26757951;0.43788083;0.21344202;0.24980928
95;0.47008647;0.74807489;0.85910164;0.72632283;0.23617009;0.79541602
96;0.65123686;0.83423176;0.28953877;0.24467686;0.26775496;0.47184091
97;0.10967049;0.8435926 ;0.65447982;0.13501538;0.56432128;0.28349251
98;0.68069566;0.59339193;0.80462837;0.51283753;0.6316613 ;0.61527742
99;0.66256259;0.83789436;0.1136864 ;0.9117171 ;0.93480739;0.00512883
100;0.36195746;0.97003178;0.71509047;0.35050962;0.23664041;0.09762631
101;0.0468768 ;0.68560561;0.90730932;0.67194551;0.02918903;0.6558475 
102;0.85757613;0.60274263;0.9419224 ;0.72773145;0.19237925;0.47439074
103;0.03590243;0.90219299;0.19147252;0.42175996;0.36266861;0.097638  
104;0.73045136;0.46555953;0.83758173;0.73275989;0.82623761;0.19183716
105;0.76605307;0.68680059;0.31269884;0.12310199;0.33192081;0.32208744
106;0.06877644;0.58056089;0.03259208;0.51122508;0.22315955;0.95755561
107;0.07306999;0.30691012;0.59044161;0.98003626;0.2652234 ;0.11953575
108;0.14882987;0.02988547;0.05357407;0.93451403;0.62715943;0.47732879
109;0.1373427 ;0.94159944;0.0752098 ;0.58881058;0.17313062;0.21900918
110;0.04689445;0.80612404;0.50962483;0.89347463;0.78953623;0.48932416
111;0.35475915;0.14840267;0.12489092;0.03456557;0.46782673;0.5845214 
112;0.78622826;0.40268899;0.67716054;0.14673889;0.63687275;0.11284878
113;0.1051175 ;0.86519497;0.92553403;0.35986341;0.74720089;0.13471916
114;0.72819337;0.56459771;0.2634441 ;0.05719276;0.32685851;0.75954953
115;0.51035045;0.71088009;0.07836246;0.3175132 ;0.64754259;0.37056222
116;0.07516503;0.24706582;0.6272228 ;0.37579705;0.63907005;0.92257297
117;0.19765076;0.25580697;0.84210798;0.63340933;0.51730749;0.66862563
118;0.7138366 ;0.77814997;0.01501348;0.93813973;0.54320075;0.50066362
119;0.536155  ;0.15769066;0.18642622;0.44485478;0.0281636 ;0.8518917 
120;0.91826307;0.7671007 ;0.99524946;0.23187123;0.76279306;0.66671772
121;0.94385734;0.09642097;0.05107715;0.70372982;0.0669296 ;0.57207502
122;0.07276205;0.83913813;0.91877033;0.54927748;0.79336641;0.69356372
123;0.84039567;0.63859626;0.65952248;0.33820145;0.71650111;0.02702677
124;0.73111661;0.5097134 ;0.225506  ;0.11235499;0.41444845;0.94174562
125;0.35440859;0.50809686;0.52236457;0.93075868;0.50327087;0.96917223
126;0.62264563;0.11764458;0.61277382;0.98729004;0.15225482;0.3371281 
127;0.48392447;0.86921013;0.044986  ;0.27018054;0.63705792;0.75687976
128;0.86391161;0.9431284 ;0.03130169;0.13918579;0.37797984;0.52832032
129;0.30930121;0.20140745;0.16542782;0.11341944;0.90599932;0.1240322 
130;0.45009335;0.90147634;0.44903779;0.44626944;0.71929897;0.84216161
131;0.81728692;0.75128555;0.26628137;0.54066661;0.94547598;0.0642806 
132;0.96221838;0.71872004;0.04441233;0.8364384 ;0.32344676;0.45055817
133;0.16197716;0.730612  ;0.24287501;0.25287739;0.80436154;0.70350151
134;0.56088925;0.9585585 ;0.55042388;0.00211924;0.80059536;0.92210519
135;0.66101695;0.56238265;0.99239603;0.87465604;0.87363507;0.65124832
136;0.70845331;0.12045493;0.90872638;0.60986894;0.58162042;0.36338636
137;0.211675  ;0.65624367;0.98156098;0.74083822;0.12435958;0.9579956 
138;0.64379714;0.33132812;0.04222473;0.912879  ;0.92694738;0.83583661
139;0.58907724;0.46951043;0.6512183 ;0.42113675;0.86029491;0.17796262
140;0.2813111 ;0.9359902 ;0.76663571;0.36352152;0.87802098;0.2508251 
141;0.0276667 ;0.82946681;0.97194226;0.78326066;0.58654155;0.55081265
142;0.01387745;0.74977711;0.84206904;0.28671646;0.1390429 ;0.48927949
143;0.13990132;0.47905862;0.99561371;0.59268393;0.88374119;0.31713783
144;0.96250297;0.6986302 ;0.25463049;0.22379619;0.25252417;0.23378217
145;0.49294132;0.01013904;0.47958067;0.14888184;0.77631149;0.61073427
146;0.91118576;0.86186484;0.5572859 ;0.64962644;0.79065064;0.89010628
147;0.02279003;0.71551028;0.88865052;0.0118504 ;0.28844534;0.49086959
148;0.1428146 ;0.79413588;0.97643907;0.28422981;0.80772932;0.97262457
149;0.30781285;0.76361271;0.75719555;0.13240881;0.31276952;0.38574532
150;0.55762788;0.17930785;0.87098524;0.01747076;0.64755162;0.94583219
151;0.14643127;0.44202481;0.76896096;0.09828946;0.96915809;0.22023209
152;0.65340478;0.42023149;0.08577871;0.00556334;0.746122  ;0.27422755
153;0.0904063 ;0.50248314;0.96706553;0.19102049;0.01020716;0.56297122
154;0.80869918;0.56652711;0.32153574;0.0503086 ;0.32672887;0.32796835
155;0.53265691;0.3225255 ;0.2566987 ;0.20068515;0.53706367;0.33384396
156;0.89245302;0.97684371;0.21877652;0.57542159;0.34789438;0.95375962
157;0.65824095;0.36343579;0.18059556;0.458081  ;0.8570057 ;0.7073983 
158;0.65826681;0.04853002;0.67451845;0.9475635 ;0.02241206;0.15522042
159;0.89725147;0.18520543;0.09897056;0.44253808;0.9662027 ;0.87419967
160;0.21527732;0.11251225;0.52992071;0.81209191;0.44760354;0.31585176
161;0.54215382;0.53862332;0.65421811;0.04442474;0.4018912 ;0.0705468 
162;0.93345054;0.89809363;0.52326431;0.38830029;0.01089687;0.72423426
163;0.30992875;0.51349484;0.50200162;0.20452166;0.31723538;0.56084469
164;0.11006278;0.84315583;0.25186016;0.17075225;0.52728574;0.20009951
165;0.27644998;0.31197467;0.01885849;0.35943308;0.59903266;0.95279044
166;0.44203982;0.340656  ;0.73160202;0.11458913;0.42194064;0.79618364
167;0.28683057;0.7559342 ;0.84954363;0.74258525;0.21079857;0.47826396
168;0.58514735;0.3981007 ;0.9149316 ;0.06207672;0.83764188;0.28755504
169;0.50471414;0.07091453;0.25204454;0.93316696;0.9096351 ;0.76053716
170;0.19647927;0.93805725;0.67873327;0.78194003;0.97313758;0.27407026
171;0.60508742;0.28957279;0.96538795;0.63930344;0.15238821;0.40332611
172;0.15576594;0.55963692;0.94154592;0.18688952;0.30428516;0.15303859
173;0.33029351;0.85504016;0.9960747 ;0.00462543;0.05283164;0.85249093
174;0.89564721;0.96022708;0.63957194;0.65050362;0.47182116;0.80246974
175;0.52729424;0.41242566;0.23304088;0.80020912;0.37679738;0.58960026
176;0.63171539;0.65809018;0.68191701;0.75998811;0.25585609;0.28887813
177;0.24924024;0.82280913;0.86405255;0.11631718;0.70781739;0.59368713
178;0.65738156;0.33157671;0.63657778;0.69835331;0.46072618;0.88375177
179;0.52120758;0.40878789;0.90355741;0.31350693;0.05992941;0.0201257 
180;0.9025233 ;0.98519346;0.81239591;0.00467095;0.83660637;0.59442195
181;0.71631332;0.18633193;0.68294635;0.79751949;0.6852318 ;0.55525429
182;0.11575313;0.1216919 ;0.61427573;0.79575493;0.27689137;0.88883826
183;0.7169022 ;0.70201969;0.90871365;0.16286584;0.37922064;0.79984212
184;0.98580772;0.49778136;0.60803111;0.51621596;0.54719894;0.52265353
185;0.70425616;0.23904409;0.05577636;0.3179831 ;0.66077017;0.31400869
186;0.6589922 ;0.13937089;0.64905208;0.90885762;0.15365122;0.91861179
187;0.73285741;0.58203167;0.03851237;0.83612775;0.75008098;0.81484031
188;0.5059049 ;0.84153637;0.95183708;0.73516864;0.50077879;0.99992225
189;0.6008374 ;0.3616923 ;0.89495346;0.58453657;0.1829691 ;0.43358699
190;0.7124924 ;0.17428233;0.38517221;0.6138725 ;0.47934739;0.49073314
191;0.49823466;0.5785629 ;0.5214288 ;0.6091791 ;0.39554002;0.96589378
192;0.25518767;0.69205846;0.31328256;0.0467196 ;0.97948351;0.69108117
193;0.07883823;0.19490964;0.46352715;0.27004927;0.32299697;0.63401872
194;0.54655092;0.97152667;0.55696421;0.26598356;0.69052409;0.7750164 
195;0.24153682;0.08792436;0.14093386;0.2519046 ;0.81358337;0.80628285
196;0.29290287;0.67246284;0.80677389;0.56056122;0.19193766;0.64391156
197;0.99268494;0.72424442;0.1687717 ;0.45510674;0.39778148;0.65344762
198;0.63857236;0.49201695;0.80664002;0.10491512;0.16059192;0.68348293
199;0.36218128;0.46891328;0.53342987;0.78915097;0.90342695;0.38319247
200;0.57535847;0.04602584;0.96572141;0.56131945;0.2401565 ;0.00788317
201;0.16767105;0.49912941;0.09615488;0.62313049;0.08156708;0.73583043
202;0.4598924 ;0.10354821;0.81603667;0.7992445 ;0.49330683;0.16022682
203;0.87794769;0.83045945;0.59406609;0.48102399;0.12008476;0.23861756
204;0.95327496;0.63398883;0.79389125;0.06052208;0.91481218;0.38264809
205;0.76263431;0.43881758;0.99476067;0.12774796;0.59332796;0.61167395
206;0.82040448;0.1423517 ;0.29966581;0.07223487;0.31814614;0.84864074
207;0.14343942;0.68430376;0.52170993;0.24065201;0.28879681;0.12125934
208;0.67874044;0.00278674;0.07584544;0.22557294;0.02368832;0.50283492
209;0.72681516;0.34809988;0.79441508;0.90443629;0.65157835;0.22895071
210;0.54947882;0.57435321;0.32000363;0.69162696;0.74565065;0.91333108
211;0.10112204;0.22410578;0.49962782;0.23441685;0.71154743;0.44071939
212;0.85999106;0.24476783;0.99953009;0.75446722;0.11603293;0.44879188
213;0.54400892;0.50568103;0.09697299;0.0723959 ;0.7087351 ;0.65679354
214;0.01085244;0.02108077;0.13176798;0.75670091;0.50222806;0.96572522
215;0.38709742;0.79028578;0.27824255;0.65858619;0.42981737;0.09486896
216;0.09930459;0.35924474;0.71776851;0.28784934;0.72415797;0.32737059
217;0.90627667;0.62453064;0.53458027;0.34365276;0.5214233 ;0.23011533
218;0.95677846;0.15395133;0.86840633;0.96244277;0.64544207;0.07396656
219;0.47710363;0.82231832;0.59835562;0.70140601;0.87771596;0.70798644
220;0.71456097;0.92810469;0.32018232;0.43777633;0.87413827;0.08083352
221;0.16511579;0.09864477;0.23699334;0.6017671 ;0.26048464;0.38648924
222;0.63068091;0.13748052;0.74965757;0.35132768;0.02702565;0.35629355
223;0.02857813;0.31407449;0.52521386;0.91575652;0.28306113;0.50048028
224;0.00651798;0.48690887;0.67901366;0.68610528;0.96357341;0.97030896
225;0.92277226;0.26000101;0.20977747;0.74633915;0.84638793;0.62999398
226;0.46251567;0.28328827;0.68013797;0.1016458 ;0.26265882;0.53302961
227;0.84674653;0.39519536;0.34564626;0.12637579;0.30349142;0.49672394
228;0.21967279;0.47146253;0.92145456;0.52026745;0.37610243;0.66380427
229;0.11533201;0.27713834;0.01847158;0.76953357;0.48635486;0.63902122
230;0.4011137 ;0.02320833;0.46805957;0.18138149;0.85344662;0.55817421
231;0.37905769;0.68161542;0.13195552;0.92091809;0.56803062;0.54118781
232;0.96715313;0.59451972;0.1229371 ;0.38163458;0.17467909;0.88728551
233;0.34525615;0.91382698;0.07697334;0.90460333;0.79838861;0.33637184
234;0.11815226;0.01371861;0.97696026;0.30972631;0.76833352;0.44659567
235;0.01848168;0.91983653;0.23273716;0.95087501;0.89113858;0.35877425
236;0.85071789;0.4556456 ;0.12393711;0.0703895 ;0.02537468;0.22972361
237;0.83116337;0.92911628;0.31736041;0.84546417;0.3912471 ;0.25498238
238;0.2356769 ;0.66121513;0.15207151;0.60539827;0.93276403;0.39861143
239;0.19271405;0.55536652;0.34592597;0.99600625;0.38616999;0.65139633
240;0.12415574;0.08688658;0.07097456;0.63464703;0.11582383;0.73634675
241;0.19980541;0.1237525 ;0.7971593 ;0.75800068;0.84766003;0.86152126
242;0.7617209 ;0.65703542;0.23504341;0.54994862;0.58377113;0.78325929
243;0.602959  ;0.38623948;0.49752009;0.66633024;0.67583982;0.0613501 
244;0.66293381;0.33664218;0.18840822;0.14950549;0.59386458;0.89637165
245;0.21480724;0.19381321;0.52069484;0.89733998;0.14531505;0.38467105
246;0.19748931;0.77551667;0.6184428 ;0.52706256;0.89614875;0.86638893
247;0.03370202;0.5194806 ;0.57678894;0.59207087;0.98608446;0.81241714
248;0.94022402;0.40767425;0.31670309;0.69671552;0.9516077 ;0.58258993
249;0.56465943;0.08897756;0.2580361 ;0.9531699 ;0.86727598;0.29577161
250;0.37163978;0.92634117;0.22021995;0.4763346 ;0.03577166;0.75764128
251;0.07143065;0.33180754;0.77559409;0.96066707;0.79871368;0.75521097
252;0.61371112;0.37858139;0.59535892;0.98799227;0.13770085;0.69663623
253;0.90798432;0.69758446;0.50970302;0.33491097;0.33421079;0.14300881
254;0.09493459;0.09389352;0.4430735 ;0.4891691 ;0.55782651;0.62436679
255;0.56454168;0.47485428;0.10216111;0.11812878;0.69699348;0.65736126
256;0.23685884;0.36106106;0.14361009;0.0230586 ;0.24293615;0.20050162
257;0.9066096 ;0.66935219;0.04345704;0.82360946;0.99612394;0.01631488
258;0.60434564;0.95337477;0.60467499;0.81323947;0.89479831;0.52430632
259;0.21471974;0.5556899 ;0.67771425;0.23380008;0.48458144;0.90498325
260;0.83323385;0.16650063;0.67284961;0.93252434;0.42738947;0.9216823 
261;0.23029531;0.81803182;0.9701878 ;0.55251585;0.37481735;0.36775429
262;0.04068883;0.14635467;0.75023937;0.22780144;0.77644137;0.56174536
263;0.23988485;0.88411019;0.22875802;0.242147  ;0.70609183;0.87691568
264;0.32759743;0.94893989;0.40112647;0.43546746;0.76177022;0.1100531 
265;0.01342397;0.39155553;0.06814034;0.99610069;0.97874785;0.10651099
266;0.73301186;0.33135449;0.0782117 ;0.98091166;0.22195724;0.7335755 
267;0.27570045;0.71318758;0.09731272;0.55626991;0.44918397;0.85586334
268;0.47080078;0.73930102;0.4431055 ;0.43052703;0.67180893;0.2739324 
269;0.33549941;0.93050045;0.26059104;0.65241914;0.28365176;0.66454953
270;0.97301432;0.24227974;0.12580018;0.69870264;0.3766581 ;0.66080363
271;0.70278786;0.07254252;0.97589171;0.20412257;0.87892521;0.81298844
272;0.03579909;0.81684724;0.14634187;0.13650217;0.96984012;0.16075704
273;0.02511726;0.80024151;0.18232719;0.70747181;0.85772166;0.75160214
274;0.20008097;0.92978155;0.17899492;0.72838152;0.55001128;0.5280548 
275;0.39025807;0.98319729;0.46078424;0.11631743;0.1123857 ;0.88766066
276;0.18368673;0.31056881;0.7301001 ;0.01311667;0.94964192;0.73737411
277;0.59165568;0.05502931;0.51076969;0.11529687;0.07969966;0.94535203
278;0.94164669;0.74041745;0.64319599;0.25882551;0.27978096;0.93995878
279;0.84454972;0.74565908;0.64557159;0.55894649;0.21614226;0.78565521
280;0.07564052;0.05252594;0.36241788;0.71327564;0.14870827;0.00673944
281;0.76823052;0.20865346;0.4434064 ;0.53220949;0.966499  ;0.08333425
282;0.54579259;0.04924611;0.64782825;0.8873298 ;0.38379786;0.9943474 
283;0.42854591;0.00673383;0.7742724 ;0.21668893;0.30148982;0.7802154 
284;0.06834443;0.67652533;0.20757503;0.64658993;0.46083259;0.11959277
285;0.34186279;0.67092633;0.4727415 ;0.61963035;0.60477164;0.30100397
286;0.90543948;0.11540905;0.4332151 ;0.22236613;0.10033093;0.284218  
287;0.32314439;0.48995169;0.79999935;0.40005585;0.0467782 ;0.64907458
288;0.73971622;0.65524837;0.29429516;0.307279  ;0.46189937;0.8570013 
289;0.09602942;0.43392923;0.65041431;0.22871822;0.68369897;0.38944579
290;0.70994448;0.38390509;0.19295537;0.69472945;0.48421825;0.13669817
291;0.45832924;0.91805411;0.2335012 ;0.1620955 ;0.97905093;0.87325205
292;0.65621493;0.98063307;0.56024255;0.54221207;0.66667145;0.88058125
293;0.99900534;0.56131312;0.50555952;0.39792713;0.30019501;0.13478828
294;0.48083979;0.26451575;0.35291685;0.47612244;0.48027373;0.12627221
295;0.62088154;0.42649108;0.66073004;0.24835307;0.2921415 ;0.00981412
296;0.6775851 ;0.97184688;0.50814978;0.25648334;0.00841803;0.1792828 
297;0.35339557;0.11624068;0.1359356 ;0.00808967;0.72223926;0.02157699
298;0.61727651;0.67284394;0.28979624;0.23320612;0.66045069;0.8314745 
299;0.77200857;0.22998603;0.62102911;0.4301144 ;0.38898899;0.95311774
300;0.54245367;0.5754243 ;0.95080923;0.48994176;0.27598036;0.67377564
301;0.54474314;0.74507377;0.95945496;0.60511359;0.37796686;0.98968185
302;0.39548459;0.30676662;0.03457882;0.93940569;0.92367425;0.33900373
303;0.60776784;0.40966859;0.96037011;0.55268629;0.68546413;0.24326969
304;0.73069447;0.81776648;0.22733826;0.74722664;0.75583602;0.33951334
305;0.09472258;0.15626277;0.17746472;0.99138138;0.18520222;0.9251048 
306;0.56528478;0.16698409;0.48765662;0.56155615;0.23008501;0.70738121
307;0.31841062;0.22512323;0.75133781;0.04089891;0.03780496;0.76070544
308;0.45369878;0.06384978;0.23101816;0.07117685;0.03203217;0.99550953
309;0.41486737;0.9253333 ;0.39722427;0.21002271;0.02705921;0.24774818
310;0.96104424;0.52441321;0.95436894;0.29406138;0.19283633;0.28566889
311;0.78531066;0.6287604 ;0.58409655;0.8739444 ;0.56262656;0.18061659
312;0.43988652;0.03219133;0.23109479;0.09213497;0.39851458;0.4800853 
313;0.02789639;0.63266609;0.27301272;0.16391734;0.50455213;0.58295134
314;0.81520305;0.23637477;0.22066944;0.32325661;0.93387391;0.94814253
315;0.7994751 ;0.43506781;0.54972101;0.22580466;0.37731286;0.5550654 
316;0.92659716;0.25093141;0.35286716;0.89538305;0.27810332;0.71006241
317;0.90937883;0.67017296;0.2436191 ;0.0645407 ;0.02902876;0.00291739
318;0.8041629 ;0.29284372;0.8448699 ;0.89051542;0.02012277;0.67441783
319;0.06696747;0.24842798;0.73896234;0.20109388;0.31026074;0.91348752
320;0.38004147;0.26326847;0.2934567 ;0.67300708;0.23303224;0.66268416
321;0.32217959;0.32643947;0.59729312;0.42696799;0.64276313;0.96351842
322;0.84678006;0.70461869;0.51007513;0.83417938;0.65239828;0.34253876
323;0.23607502;0.29903702;0.20483373;0.72808679;0.41052121;0.82799724
324;0.03700939;0.09428709;0.51861608;0.28174188;0.43841001;0.84299825
325;0.41809598;0.67711168;0.24404182;0.82423509;0.86720905;0.40282422
326;0.91495505;0.47138273;0.03336629;0.00959195;0.14631808;0.31795911
327;0.54379001;0.7952924 ;0.28554247;0.89346361;0.634667  ;0.9747192 
328;0.67845418;0.28335034;0.6117168 ;0.30785888;0.24996061;0.79470141
329;0.28863117;0.02855833;0.21820174;0.86200575;0.66885279;0.11893988
330;0.37025234;0.67859475;0.56076635;0.09864325;0.92997606;0.12204604
331;0.16456038;0.01861856;0.85293102;0.89860977;0.32755481;0.91799075
332;0.71845283;0.58094618;0.35413208;0.78180038;0.04282605;0.40156927
333;0.4220003 ;0.76355701;0.6790924 ;0.62185473;0.83767317;0.9520021 
334;0.07665876;0.39703071;0.74877328;0.17610744;0.31526574;0.74975582
335;0.45611506;0.10013355;0.16871905;0.81280119;0.32531159;0.89267405
336;0.95520799;0.91438004;0.84788038;0.35987886;0.66248331;0.63722863
337;0.52362213;0.1809785 ;0.78291103;0.91282185;0.67488966;0.70078127
338;0.3088715 ;0.65877398;0.79116323;0.44207423;0.43466177;0.65535744
339;0.76311442;0.15749429;0.23614029;0.51397941;0.01439034;0.36595189
340;0.48038898;0.13579132;0.98116984;0.55986875;0.75610525;0.96699522
341;0.41406065;0.90648506;0.36362342;0.72465418;0.42493871;0.95466256
342;0.85038337;0.85206059;0.71375556;0.6982472 ;0.6607235 ;0.47867316
343;0.40372026;0.83971148;0.09567725;0.18726692;0.72236331;0.7727115 
344;0.27541695;0.35594691;0.97849957;0.74128828;0.25753407;0.63895307
345;0.57361707;0.45261297;0.61060622;0.20881795;0.62263409;0.67467365
346;0.6639303 ;0.43802089;0.66807629;0.34084116;0.66392323;0.8170957 
347;0.87291132;0.05348189;0.79362552;0.87839931;0.47813113;0.05385378
348;0.72561482;0.35881897;0.12384327;0.38766892;0.44930252;0.5598589 
349;0.41778082;0.79335411;0.41123846;0.07156593;0.7896649 ;0.11557482
350;0.09942874;0.82850559;0.73558639;0.84215822;0.18331357;0.24746713
351;0.72774281;0.81248965;0.49935712;0.23947041;0.20116825;0.994011  
352;0.64650154;0.80505272;0.14137815;0.52822066;0.71896422;0.09375351
353;0.41070198;0.66871927;0.92138317;0.76889919;0.83910719;0.37185483
354;0.97408742;0.11722625;0.64560846;0.70113347;0.48187501;0.59529639
355;0.74109482;0.12335606;0.9272578 ;0.57485353;0.08978798;0.1510803 
356;0.78122737;0.11000143;0.41142117;0.27027894;0.46831009;0.12783695
