15;0.34828761;0.28725776;0.67694067;0.27836991;0.89720766;0.85028525;0.95392775;0.7351994 ;0.21170024;0.161227  ;0.67002755;0.09426024;0.58670279;0.13432847;0.03751284;0.52229268;0.83806823;0.93423434;0.21299481;0.21883944;0.55414181;0.65994455;0.37801834;0.86532528;0.87046597
16;0.35665178;0.00342883;0.29545352;0.81188483;0.82717285;0.30692376;0.6105175 ;0.11191189;0.59363515;0.3978541 ;0.55877394;0.3401984 ;0.65132614;0.25866877;0.89272654;0.51141146;0.6470305 ;0.64573274;0.36345225;0.21162367;0.38215864;0.86983225;0.57539804;0.45578942;0.8879655 
17;0.51118189;0.33047162;0.89493153;0.35713633;0.38921015;0.35311626;0.879092  ;0.25112807;0.73191824;0.67825652;0.15143732;0.1129971 ;0.96948588;0.09720466;0.57176814;0.31588357;0.23973178;0.90852803;0.8600194 ;0.42589513;0.6341726 ;0.25716727;0.53094483;0.01064748;0.754402  
18;0.36939405;0.51677275;0.93998926;0.68816445;0.99588662;0.25512647;0.63805795;0.69116989;0.03072629;0.22863013;0.94511685;0.44301773;0.0736526 ;0.51764945;0.97556549;0.30963415;0.32406048;0.17237125;0.79274283;0.27611853;0.62102517;0.49339459;0.11183975;0.9611568 ;0.09842901
19;0.86792651;0.48676325;0.50811847;0.10231569;0.82377901;0.05501051;0.49583426;0.92118267;0.62255105;0.01722257;0.01507427;0.83478229;0.77490834;0.40913488;0.82823063;0.09674282;0.32338902;0.57195026;0.96940658;0.09379366;0.10285148;0.37142842;0.09107974;0.14555647;0.15711243
20;0.32965507;0.35059175;0.00432079;0.61392966;0.75069913;0.80322127;0.38558794;0.41274373;0.42089222;0.67488583;0.61860745;0.44249589;0.06388785;0.22976059;0.78819407;0.33951615;0.04486544;0.20774275;0.18946479;0.94581686;0.73510241;0.89179987;0.76068463;0.84591553;0.35475032
21;0.24179876;0.02998999;0.58122719;0.28731792;0.03746388;0.56287847;0.12069743;0.11225532;0.69720132;0.49859402;0.75887193;0.4127356 ;0.67297953;0.50429311;0.68860081;0.35568257;0.84810941;0.66387181;0.66219776;0.43621986;0.70683303;0.72659558;0.6484962 ;0.34774181;0.32750741
22;0.5288744 ;0.25866064;0.75429898;0.79009802;0.03716073;0.52986535;0.72226502;0.19780273;0.3021422 ;0.6175719 ;0.00368767;0.20299771;0.01576764;0.6073158 ;0.73851018;0.90203155;0.15098182;0.63913607;0.54459973;0.1728146 ;0.18854227;0.3484803 ;0.08597506;0.68498044;0.32294821
23;0.78845797;0.44269005;0.19808057;0.63241822;0.00591416;0.38323749;0.50983531;0.4521113 ;0.15136685;0.94863359;0.19266391;0.00368353;0.27419674;0.75238856;0.67102957;0.35252291;0.51221895;0.63953881;0.94557603;0.03221519;0.00710485;0.70501199;0.96324687;0.55229152;0.57615338
24;0.11844262;0.31541883;0.40976509;0.32967004;0.5502037 ;0.30363065;0.62100119;0.10784934;0.93530926;0.52624794;0.44900908;0.9427185 ;0.02762516;0.04021939;0.80770902;0.6426582 ;0.40634859;0.23280637;0.33788199;0.52549208;0.92719667;0.23511668;0.76595174;0.03372874;0.68390312
25;0.55102802;0.85927709;0.06594012;0.63192486;0.36423025;0.06840792;0.42909661;0.51159776;0.6504125 ;0.62403073;0.27138554;0.55904928;0.15727936;0.89581122;0.1852683 ;0.93481502;0.25599351;0.70699291;0.92711305;0.59787625;0.76071822;0.3079147 ;0.79107054;0.23330011;0.92403331
26;0.03917839;0.71227665;0.19524472;0.50344193;0.95189017;0.0116028 ;0.03023387;0.33123391;0.48178327;0.85552843;0.45159015;0.43810292;0.19667885;0.99593868;0.09344535;0.41867681;0.52649342;0.99200444;0.53537294;0.80944946;0.93898096;0.37736257;0.71456594;0.42407127;0.43846298
27;0.40362604;0.15253264;0.14915117;0.72098221;0.52701956;0.62565508;0.49124371;0.319888  ;0.58398665;0.45151566;0.99457466;0.79286019;0.96884962;0.21911853;0.16564226;0.95960547;0.82277154;0.24825368;0.61994386;0.09947012;0.9998479 ;0.15484152;0.94376369;0.73698167;0.83451834
28;2.35564536e-01;2.21837196e-01;3.19741476e-01;4.31303523e-04;5.60534078e-01;3.14105958e-01;5.35956270e-01;1.80648787e-01;4.74477137e-01;4.75240073e-02;5.11660104e-01;4.69172520e-01;5.20219438e-01;8.92715586e-01;2.54606886e-01;2.37809816e-01;3.91011085e-01;4.13127511e-01;8.45468417e-01;6.63377640e-01;7.81686066e-01;9.00437440e-01;9.91678611e-01;1.45728811e-01;6.18582385e-02
29;0.55131863;0.74159238;0.13946984;0.64971495;0.7602558 ;0.93110167;0.65059243;0.15421799;0.12444088;0.0080029 ;0.20807072;0.15120244;0.01650522;0.85833485;0.74152549;0.9676135 ;0.29155328;0.94368622;0.23408611;0.3062671 ;0.04398311;0.43290348;0.85775598;0.7295268 ;0.53925977
30;0.53228067;0.98447371;0.79964866;0.48506489;0.34030891;0.1255885 ;0.62976452;0.45862882;0.27470426;0.01445634;0.31040611;0.85766003;0.68759759;0.99166911;0.0564408 ;0.6756433 ;0.05500936;0.48825505;0.71790201;0.66766545;0.03666073;0.55248265;0.61000099;0.7784655 ;0.12402401
31;0.40602573;0.86713684;0.23420632;0.88629483;0.12252696;0.60146532;0.72749522;0.81351512;0.72888082;0.65076274;0.60337689;0.58556701;0.78469679;0.0071803 ;0.79828465;0.7535926 ;0.85361736;0.06623845;0.59771502;0.2648029 ;0.48081729;0.29432165;0.44428737;0.4737128 ;0.03095026
32;0.34790255;0.28983444;0.19113578;0.55165951;0.91373977;0.3278049 ;0.73847064;0.65724683;0.23050114;0.03762685;0.94733357;0.15788201;0.02110595;0.31459493;0.83755166;0.50788759;0.04514017;0.56177502;0.77666152;0.05916976;0.48192289;0.07843064;0.12359112;0.68089719;0.44593221
33;0.66367928;0.69376441;0.40983293;0.96564565;0.35730655;0.71865046;0.59078638;0.40879371;0.52511856;0.16898062;0.29620948;0.53773763;0.84170278;0.2408162 ;0.76901704;0.77301556;0.49415822;0.82980727;0.43291343;0.79827648;0.14335692;0.51950457;0.10942265;0.20848526;0.41113144
34;0.15618615;0.46302077;0.68711619;0.63360343;0.92076502;0.67043262;0.28111968;0.26358342;0.48106222;0.0024743 ;0.77212383;0.56408083;0.83882319;0.81302036;0.67554684;0.0255836 ;0.35005193;0.01506457;0.72528212;0.84699636;0.42970282;0.35403935;0.97951105;0.21645693;0.30497973
35;4.76287904e-01;9.87128643e-01;9.55196710e-01;2.42487496e-01;6.35965366e-01;4.20553058e-01;8.45891475e-01;7.90267387e-01;2.35298530e-01;1.96333310e-01;5.14256849e-01;9.62028655e-05;7.86838564e-01;6.29889508e-01;3.98349222e-01;7.55411065e-01;2.78926002e-02;5.91526008e-01;2.85228220e-01;7.37554511e-01;8.75122273e-01;1.82091338e-01;5.67726927e-01;2.67243621e-01;6.70560672e-01
36;0.91857474;0.16148311;0.90976911;0.31932309;0.39148101;0.41890876;0.25069373;0.74625881;0.92715833;0.22636488;0.83592752;0.66673193;0.36295335;0.95581911;0.52650235;0.11307655;0.73359618;0.06352961;0.33494684;0.22128784;0.73630531;0.38902241;0.83172997;0.21182835;0.58192614
37;0.73590083;0.17546892;0.33154539;0.74812796;0.06093102;0.91556965;0.9225024 ;0.04670218;0.03349345;0.96430274;0.49587582;0.34652208;0.45133679;0.3529378 ;0.20691153;0.10906719;0.7109654 ;0.67144448;0.85138411;0.1663665 ;0.17687575;0.8083343 ;0.12933826;0.55230709;0.33582674
38;0.9734583 ;0.23465563;0.63066871;0.3403216 ;0.32741188;0.01387349;0.68817902;0.10148342;0.15530819;0.75642394;0.02482116;0.67592976;0.99427009;0.39092317;0.19281128;0.86593505;0.2770932 ;0.93823746;0.60223073;0.26704562;0.1989514 ;0.15415951;0.27246039;0.61775482;0.48922232
39;0.24074078;0.89096721;0.39841165;0.74375183;0.18136164;0.81940402;0.80571309;0.47884978;0.68494931;0.45299218;0.99143679;0.69128187;0.38746698;0.12535635;0.05949602;0.09365653;0.1648028 ;0.52287436;0.96252832;0.15599597;0.80940564;0.03481821;0.71209584;0.49763823;0.60903117
40;0.52468742;0.14500076;0.78650131;0.06176925;0.25806865;0.79024013;0.55779083;0.52222415;0.44425541;0.05018811;0.17185251;0.82292478;0.9033228 ;0.29865962;0.15467747;0.86568218;0.27177322;0.67440913;0.39677183;0.24257068;0.47439718;0.20629799;0.61554114;0.05840417;0.59983102
41;0.76951863;0.84101604;0.79290377;0.63436946;0.59547074;0.68309496;0.73310094;0.68626037;0.65263069;0.59985011;0.15802925;0.44073319;0.26207343;0.74916661;0.18138197;0.9239008 ;0.64995644;0.99095327;0.80495446;0.1756643 ;0.57703202;0.89324055;0.14938256;0.62075575;0.64395778
42;0.47152953;0.30804494;0.12446333;0.81276251;0.44359726;0.48595849;0.85996936;0.73462134;0.77852512;0.43981158;0.889525  ;0.92343724;0.69455418;0.25325746;0.0054731 ;0.63097156;0.7014439 ;0.51148333;0.61118871;0.22244597;0.58080783;0.96243128;0.99220625;0.31338201;0.34397984
43;0.33371426;0.33721551;0.67263714;0.02891112;0.290994  ;0.92803471;0.52004928;0.1544331 ;0.75785111;0.72494079;0.50173005;0.99115347;0.66427237;0.27696808;0.69950712;0.88759549;0.0433748 ;0.5685142 ;0.75848019;0.06896232;0.9661865 ;0.32607216;0.03634489;0.36735964;0.83891795
44;0.90710633;0.90389783;0.63412469;0.29389359;0.49628634;0.56008343;0.67770185;0.53927666;0.1044977 ;0.06105165;0.82918419;0.60324998;0.28355067;0.70860515;0.49714056;0.16536866;0.88931042;0.10302384;0.39425567;0.02945316;0.16115148;0.67350482;0.42493984;0.34514704;0.51249015
45;0.05552781;0.68843206;0.75341098;0.73289739;0.85623271;0.35151077;0.4290196 ;0.40309626;0.8892479 ;0.35729483;0.07187127;0.10553683;0.62676022;0.57605377;0.78631917;0.82098355;0.70312493;0.06671532;0.65858898;0.93461441;0.14450092;0.17793211;0.64622323;0.94994981;0.56739493
46;0.39241601;0.05576782;0.2941262 ;0.01398442;0.64232651;0.9617225 ;0.00724549;0.45385457;0.03059609;0.22661463;0.18326608;0.43670631;0.58927668;0.32640358;0.89360079;0.55238637;0.1974339 ;0.77024688;0.05669018;0.14220678;0.32940732;0.13923361;0.17481661;0.61979184;0.25528549
47;0.23498914;0.39011497;0.69781971;0.77103202;0.40653572;0.54875556;0.43168818;0.41829604;0.33702537;0.19758082;0.99065257;0.5186295 ;0.70722644;0.64227415;0.38874004;0.91838803;0.92387181;0.17510135;0.52911327;0.46039505;0.11097293;0.624787  ;0.69874862;0.15727091;0.25652576
48;0.22798268;0.77484594;0.95241821;0.40236519;0.34735764;0.6310841 ;0.15291628;0.48743705;0.07621088;0.33222478;0.30556623;0.56980923;0.43729199;0.41413283;0.5302706 ;0.79420499;0.53815888;0.15562217;0.7259295 ;0.51270266;0.07615549;0.32082734;0.64515377;0.40977205;0.21735823
49;0.07581941;0.46978468;0.05817911;0.20596574;0.46841362;0.03981447;0.78258377;0.43613171;0.97693098;0.22784797;0.25677488;0.18743934;0.31353453;0.54464533;0.39868573;0.16406529;0.78912503;0.2328124 ;0.52492082;0.56903422;0.14202669;0.96145099;0.6628172 ;0.60883854;0.75892128
50;0.30705825;0.85486072;0.63308257;0.09607684;0.64546954;0.55983888;0.55526159;0.21594875;0.77907493;0.36444183;0.38787392;0.94386134;0.26006643;0.35336175;0.54986508;0.4353308 ;0.08742561;0.49285066;0.20866365;0.23489703;0.7706535 ;0.42648551;0.29762862;0.77158833;0.23868675
51;0.93248663;0.9377677 ;0.71080513;0.91984075;0.42138468;0.18412336;0.296922  ;0.36231924;0.55697979;0.87125478;0.12078787;0.40203985;0.43333101;0.56131734;0.95281335;0.0127593 ;0.161063  ;0.92472468;0.09793814;0.19844441;0.18781027;0.61688185;0.94335208;0.83874892;0.12712105
52;0.38143461;0.51564263;0.41985639;0.04040384;0.9756353 ;0.81265385;0.95909825;0.88851656;0.96567074;0.14668782;0.6512016 ;0.9050622 ;0.13788129;0.29410903;0.74816295;0.04948904;0.29497879;0.38323792;0.71376271;0.26299914;0.84822214;0.72125645;0.4665598 ;0.72928235;0.32333357
53;0.65229539;0.66776753;0.40991447;0.51476396;0.23940828;0.66216028;0.39072974;0.89538595;0.12435823;0.29294696;0.53433951;0.40819259;0.73860294;0.17071073;0.33932588;0.44898985;0.59222863;0.64873782;0.5211127 ;0.38081916;0.37275013;0.69515232;0.16373623;0.64927028;0.87252135
54;0.80424049;0.56690527;0.48193159;0.20422048;0.27944912;0.77669986;0.68384563;0.92031304;0.92353477;0.99799293;0.73825679;0.53493781;0.78482361;0.69107358;0.04496199;0.04974618;0.11518967;0.70379427;0.96034489;0.91000039;0.24545028;0.14865908;0.13900293;0.31063505;0.45839031
55;0.53743539;0.52245775;0.17006169;0.25928841;0.44391732;0.00695225;0.29674888;0.73937187;0.6917089 ;0.91301845;0.14456483;0.47156494;0.14137145;0.26435867;0.79741787;0.01071878;0.88572332;0.38874236;0.14329135;0.85150712;0.34624061;0.28835095;0.29158497;0.08886131;0.12419074
56;0.08744678;0.91788515;0.84253611;0.42841178;0.67194556;0.35817364;0.7290831 ;0.27179396;0.14153584;0.96208448;0.6678594 ;0.30440572;0.95960214;0.33029715;0.90488775;0.42512391;0.07922456;0.60782847;0.83412517;0.31087551;0.20175532;0.37007396;0.03488831;0.41844386;0.06553154
57;0.73824795;0.19833888;0.20781627;0.50775614;0.13292106;0.1429626 ;0.56049373;0.50637225;0.76839019;0.24147541;0.27009202;0.64071456;0.83069233;0.33329955;0.20414507;0.01057898;0.41754111;0.36223307;0.91872215;0.53669615;0.68677045;0.78479687;0.27791217;0.23983095;0.36937343
58;0.60035022;0.60019001;0.04821299;0.55210371;0.82263677;0.83457516;0.78397825;0.74611203;0.69737089;0.38954586;0.65140954;0.02082271;0.19177889;0.25750838;0.19802864;0.60373678;0.39413918;0.2689262 ;0.49559369;0.44203997;0.37510349;0.97573838;0.52312157;0.27148274;0.7225128 
59;0.71528948;0.42335355;0.03726763;0.60712316;0.15826865;0.57296125;0.41540779;0.22389852;0.45338065;0.90748048;0.62825765;0.66130409;0.77777316;0.7041186 ;0.93462534;0.64037387;0.98327474;0.10685291;0.77031213;0.73895734;0.1435381 ;0.73632003;0.49650149;0.9950528 ;0.20784662
60;0.43888869;0.69916994;0.39873037;0.97052466;0.45799912;0.49850031;0.23453753;0.59043317;0.45982012;0.84982328;0.86069031;0.35621854;0.4838664 ;0.35049291;0.13605498;0.90332372;0.75732704;0.79844348;0.62632382;0.49668989;0.44778125;0.38340467;0.34763568;0.82485302;0.57976108
61;0.92804084;0.00937451;0.11768604;0.55383482;0.82492227;0.73558371;0.62844769;0.20100229;0.52605731;0.60057414;0.46081092;0.28328985;0.79010787;0.47519902;0.17150934;0.99414513;0.15467707;0.9536541 ;0.37047316;0.23915563;0.74226732;0.33608451;0.61776831;0.56810295;0.89172665
62;0.18731436;0.44216789;0.25920322;0.10016404;0.47522729;0.84998152;0.02335427;0.28898745;0.82859184;0.21628265;0.09634512;0.63736333;0.379124  ;0.78296082;0.09539574;0.56666785;0.5795777 ;0.61799814;0.22264229;0.33153504;0.29850056;0.51640121;0.45104813;0.76135073;0.41486887
63;0.25013886;0.73707386;0.71725071;0.75756344;0.77966472;0.0360972 ;0.62879976;0.53913382;0.95374518;0.77390297;0.23334332;0.76948725;0.85468888;0.22788134;0.4072757 ;0.7364105 ;0.49868845;0.02406556;0.07303239;0.3078387 ;0.12694456;0.30060513;0.95879405;0.560187  ;0.38393987
64;0.88305548;0.44193197;0.54890057;0.04889646;0.1734572 ;0.41378946;0.94188391;0.67439595;0.9688061 ;0.9590012 ;0.15944492;0.31725154;0.99949281;0.21496238;0.0589302 ;0.42907746;0.77397687;0.05753672;0.36785067;0.97929389;0.32029779;0.46866988;0.05328696;0.1896882 ;0.68953857
65;0.32024192;0.97710906;0.95078139;0.8218742 ;0.99238045;0.35424279;0.01709037;0.00397572;0.49975921;0.37733471;0.08317386;0.11503197;0.44766296;0.41516967;0.95041041;0.3443871 ;0.87927353;0.43366979;0.35108362;0.58395092;0.84839896;0.07918829;0.38684593;0.63152001;0.25382758
66;0.86501265;0.55393368;0.430585  ;0.49093725;0.38050081;0.4271584 ;0.62084758;0.71028092;0.07312417;0.04348142;0.57258075;0.33237522;0.28284596;0.85843513;0.50717141;0.87668174;0.80712333;0.64423348;0.65077601;0.51006904;0.09377073;0.6861133 ;0.85265976;0.30315569;0.82142233
67;0.07315284;0.82112072;0.68080456;0.43157624;0.01528203;0.52761297;0.21809756;0.21875405;0.79609656;0.77692317;0.37422986;0.85950381;0.1914257 ;0.21902387;0.4309097 ;0.86324816;0.41570917;0.94055395;0.67138411;0.77170697;0.68133168;0.08566272;0.09092806;0.79647357;0.84649881
68;0.39209906;0.23678333;0.75829031;0.78699421;0.88513356;0.85385543;0.7787792 ;0.35695662;0.58361997;0.13668033;0.7856295 ;0.82634941;0.4291597 ;0.68820013;0.35802824;0.59801226;0.11050927;0.73376733;0.25865125;0.74206727;0.62543266;0.58584782;0.71714928;0.82321929;0.95244935
69;0.28225897;0.09385095;0.53358139;0.99044269;0.76143259;0.37753994;0.11001088;0.88919848;0.33286968;0.81457324;0.05185602;0.20508792;0.16953939;0.26735063;0.37113212;0.01390158;0.43210681;0.58016959;0.57070051;0.67958824;0.21360902;0.46865353;0.70328236;0.52214283;0.13501644
70;0.39713785;0.5287997 ;0.23188236;0.50159177;0.20363955;0.74887489;0.34579518;0.83181015;0.97308625;0.13760659;0.40510582;0.4492455 ;0.31820161;0.26993585;0.28843809;0.56427008;0.68813288;0.384858  ;0.46005866;0.29737395;0.92627902;0.19723012;0.82221007;0.07909724;0.81482233
71;0.49490952;0.49021939;0.65514181;0.54866909;0.65470884;0.37695582;0.54248107;0.07415076;0.28885154;0.71944981;0.78016624;0.81021101;0.43756658;0.32680179;0.75378309;0.63774333;0.15620197;0.69838385;0.72223989;0.12219555;0.80575576;0.33876966;0.91468649;0.09568619;0.47100211
72;0.91765894;0.04227981;0.06676477;0.03835181;0.10083146;0.88812133;0.21558302;0.68834136;0.72388601;0.36133421;0.58487496;0.40717243;0.14978624;0.83269229;0.61415595;0.21088788;0.94771103;0.49490065;0.61623566;0.3989826 ;0.7031805 ;0.86956159;0.19530631;0.83670575;0.44472071
73;0.29962761;0.49427231;0.17617193;0.26163976;0.60045004;0.38304223;0.23312522;0.79548376;0.35227268;0.64257681;0.72739614;0.42162875;0.66011684;0.21724545;0.34346939;0.36927775;0.31772973;0.77791866;0.37900982;0.64086099;0.6610908 ;0.90695472;0.85146335;0.16425393;0.3532994 
74;0.77206014;0.47570704;0.72595005;0.95838629;0.39308242;0.48538031;0.83560028;0.00738013;0.18683975;0.34178292;0.32384292;0.55382566;0.74772448;0.84178965;0.25918588;0.91150707;0.14411523;0.57887582;0.50943981;0.90904911;0.84093408;0.78573446;0.36711378;0.89703751;0.57275713
75;0.89158558;0.83837789;0.48200412;0.57991707;0.13787417;0.15802032;0.76420567;0.80267532;0.76774915;0.20850319;0.11916554;0.5596012 ;0.36536988;0.23046016;0.28578892;0.52252867;0.31418498;0.22910814;0.28648719;0.66276386;0.4834854 ;0.73549288;0.47837326;0.24097815;0.39476257
76;0.87414393;0.41226425;0.57533976;0.11796548;0.82226398;0.75395281;0.05937211;0.64586651;0.37120179;0.06897418;0.76828504;0.80752907;0.05465586;0.28487161;0.31377198;0.80194717;0.1418358 ;0.53584771;0.54097422;0.6708263 ;0.56524175;0.76368044;0.86362888;0.63112852;0.99691715
77;0.46362248;0.91924092;0.6547804 ;0.98627355;0.57721413;0.86001221;0.16395836;0.73931685;0.2405804 ;0.2149708 ;0.34887289;0.82268726;0.08152473;0.92085541;0.89811971;0.02389008;0.32200108;0.04535759;0.3319718 ;0.83345299;0.39511467;0.1381369 ;0.60604817;0.52415305;0.23283941
78;0.82883671;0.03515996;0.82835162;0.63934652;0.26596898;0.4740466 ;0.87755614;0.18453272;0.28734025;0.38376933;0.65296264;0.72564555;0.3831469 ;0.46277367;0.86195096;0.81846798;0.92296375;0.11969114;0.05410686;0.98148427;0.45427565;0.07742531;0.28510926;0.6369967 ;0.49593795
79;0.07593912;0.65753856;0.82573388;0.18887672;0.72380024;0.23929609;0.72322328;0.99374534;0.12285032;0.95161431;0.51519633;0.62796209;0.13959023;0.91155973;0.54361091;0.13100639;0.63524507;0.18752801;0.69911194;0.73194512;0.32452777;0.412224  ;0.60819025;0.98249071;0.67725605
80;0.98283805;0.92780006;0.16866775;0.39473565;0.70058303;0.38852527;0.62483611;0.87063578;0.24071723;0.03311303;0.44955065;0.27467987;0.58813581;0.6221843 ;0.08779733;0.4908971 ;0.74442348;0.63495476;0.53907287;0.62437171;0.57898946;0.92007783;0.7107082 ;0.48453366;0.27981391
81;6.15602431e-01;6.59868593e-01;1.34513509e-01;8.08093902e-01;2.91312078e-01;7.66212795e-01;7.74334901e-01;7.44585056e-01;3.08933960e-01;1.08614835e-01;8.94002068e-01;1.28768041e-01;1.50261503e-04;6.68177330e-01;8.50163817e-01;1.06267243e-01;2.98162742e-01;4.97567996e-01;4.17282251e-01;4.32075947e-01;6.65280648e-01;5.10609514e-01;4.54153112e-01;2.72384781e-01;8.37961200e-01
82;0.07589554;0.80524064;0.72141053;0.92070572;0.96435653;0.4407652 ;0.81087196;0.08634613;0.79298135;0.70817174;0.75861666;0.9869906 ;0.84575278;0.83863725;0.75966366;0.27431385;0.37418173;0.18619948;0.73529967;0.39476906;0.7681454 ;0.73396406;0.31900805;0.02477954;0.10865993
83;0.25436735;0.40592147;0.27985537;0.3551762 ;0.69552132;0.66547179;0.37211839;0.07912655;0.10747723;0.14270439;0.97477051;0.99096551;0.68559909;0.69898786;0.04148099;0.14745206;0.3966873 ;0.73731181;0.19753267;0.75072269;0.59189812;0.99406877;0.52627325;0.37435319;0.81832467
84;0.48628082;0.67030551;0.54566928;0.32224242;0.88741234;0.34338854;0.82565914;0.42551343;0.42054847;0.09365192;0.93765943;0.52869797;0.18386529;0.94238879;0.37134571;0.56177832;0.15224337;0.6777638 ;0.57219685;0.56094299;0.16522623;0.83030116;0.49148857;0.17180083;0.10551102
85;0.47627138;0.70147402;0.32836308;0.38634885;0.54053968;0.2692721 ;0.2575406 ;0.19353396;0.91005606;0.53231841;0.67280648;0.56985945;0.10065366;0.46864455;0.56561413;0.97872595;0.84449823;0.8001465 ;0.51316183;0.12698487;0.62202047;0.92512058;0.01659479;0.52379307;0.65144106
86;0.4574654 ;0.2086607 ;0.48328239;0.8299417 ;0.91645192;0.56285861;0.87506692;0.16211522;0.03958647;0.99967387;0.22876762;0.86930905;0.30065452;0.61164795;0.04334562;0.35707072;0.29625704;0.38332191;0.94217471;0.94889863;0.31155495;0.47918014;0.3239784 ;0.08507709;0.94203614
87;0.06907034;0.29474796;0.83919893;0.08180945;0.59034969;0.34665486;0.92200124;0.2049451 ;0.8739866 ;0.32853488;0.24951017;0.21269863;0.68995518;0.53672322;0.90277262;0.70878133;0.56988712;0.11163301;0.32692828;0.82892248;0.14294915;0.71665453;0.00906089;0.87976214;0.77191477
